URN,P8MEA,Year,RankASC,RankDESC,PercentileASC,PercentileDESC
134042,0.34,2016,498,3008,0.14,0.86
140199,-0.19,2016,2214,1292,0.63,0.37
137782,-0.19,2016,2214,1292,0.63,0.37
126089,0.34,2016,498,3008,0.14,0.86
126094,-0.17,2016,2155,1352,0.61,0.39
126101,0.24,2016,774,2734,0.22,0.78
126102,0.39,2016,388,3118,0.11,0.89
126095,0.22,2016,825,2682,0.24,0.76
135962,0.3,2016,602,2905,0.17,0.83
135744,-0.04,2016,1726,1782,0.49,0.51
126092,0.26,2016,718,2790,0.2,0.8
126064,0.54,2016,148,3360,0.04,0.96
138620,-0.42,2016,2696,811,0.77,0.23
137416,0.13,2016,1108,2399,0.32,0.68
126068,0.55,2016,136,3370,0.04,0.96
139109,0.27,2016,688,2819,0.2,0.8
126170,-1.82,2016,3314,192,0.95,0.05
126156,-1.43,2016,3156,351,0.9,0.1
126157,-1.63,2016,3236,272,0.92,0.08
126161,-1.52,2016,3182,325,0.91,0.09
126155,-1.84,2016,3319,188,0.95,0.05
136114,-1.6,2016,3220,288,0.92,0.08
